"id","name","netacuity_id","targeting_tag","state_id"
51148775,Khamgaon,"148775",CITY_KHAMGAON,52001320
51148776,Khapa,"148776",CITY_KHAPA,52001320
51148777,Khed,"148777",CITY_KHED,52001320
51148778,Khopoli,"148778",CITY_KHOPOLI,52001320
51148779,Kodoli,"148779",CITY_KODOLI,52001320
51148780,Koregaon,"148780",CITY_KOREGAON,52001320
51148781,Kurla,"148781",CITY_KURLA,52001320
51148783,Lasalgaon,"148783",CITY_LASALGAON,52001320
51148784,Loni Kalbhor,"148784",CITY_LONI_KALBHOR,52001320
51148785,Madh,"148785",CITY_MADH,52001320
51148786,Mahabaleshwar,"148786",CITY_MAHABALESHWAR,52001320
51148787,Mahad,"148787",CITY_MAHAD,52001320
51148788,Mahim,"148788",CITY_MAHIM,52001320
51148789,Majalgaon,"148789",CITY_MAJALGAON,52001320
51148790,Malad,"148790",CITY_MALAD,52001320
51148791,Mangaon,"148791",CITY_MANGAON,52001320
51148792,Manmad,"148792",CITY_MANMAD,52001320
51148793,Mantha,"148793",CITY_MANTHA,52001320
51148794,Math,"148794",CITY_MATH,52001320
51148795,Matheran,"148795",CITY_MATHERAN,52001320
51148796,Mehkar,"148796",CITY_MEHKAR,52001320
51148797,Miri,"148797",CITY_MIRI,52001320
51148799,Mudkhed,"148799",CITY_MUDKHED,52001320
51148800,Murbad,"148800",CITY_MURBAD,52001320
51148801,Murud,"148801",CITY_MURUD,52001320
51148803,Nandura,"148803",CITY_NANDURA,52001320
51148804,Narayangaon,"148804",CITY_NARAYANGAON,52001320
51148805,Ojhar,"148805",CITY_OJHAR,52001320
51148806,Osmanabad,"148806",CITY_OSMANABAD,52001320
51148807,Pachora,"148807",CITY_PACHORA,52001320
51148808,Palghar,"148808",CITY_PALGHAR,52001320
51148809,Palus,"148809",CITY_PALUS,52001320
51148810,Panchgani,"148810",CITY_PANCHGANI,52001320
51148811,Pande,"148811",CITY_PANDE,52001320
51148812,Pandharpur,"148812",CITY_PANDHARPUR,52001320
51148813,Panhala,"148813",CITY_PANHALA,52001320
51148814,Panvel,"148814",CITY_PANVEL,52001320
51148815,Paras,"148815",CITY_PARAS,52001320
51148816,Paratwada,"148816",CITY_PARATWADA,52001320
51148817,Parel,"148817",CITY_PAREL,52001320
51148818,Partur,"148818",CITY_PARTUR,52001320
51148819,Paud,"148819",CITY_PAUD,52001320
51148820,Peth,"148820",CITY_PETH,52001320
51148821,Phaltan,"148821",CITY_PHALTAN,52001320
51148822,Pimple,"148822",CITY_PIMPLE,52001320
51148823,Pinjar,"148823",CITY_PINJAR,52001320
51148824,Pirangut,"148824",CITY_PIRANGUT,52001320
51148825,Prakasha,"148825",CITY_PRAKASHA,52001320
51148826,Purna,"148826",CITY_PURNA,52001320
51148827,Pusad,"148827",CITY_PUSAD,52001320
51148828,Rahimatpur,"148828",CITY_RAHIMATPUR,52001320
51148829,Rahuri,"148829",CITY_RAHURI,52001320
51148830,Rajaram,"148830",CITY_RAJARAM,52001320
51148831,Rajgurunagar,"148831",CITY_RAJGURUNAGAR,52001320
51148832,Ratnagiri,"148832",CITY_RATNAGIRI,52001320
51148833,Roha,"148833",CITY_ROHA,52001320
51148834,Satana,"148834",CITY_SATANA,52001320
51148835,Satara,"148835",CITY_SATARA,52001320
51148836,Selu,"148836",CITY_SELU,52001320
51148837,Sewagram,"148837",CITY_SEWAGRAM,52001320
51148838,Sewri,"148838",CITY_SEWRI,52001320
51148839,Shahada,"148839",CITY_SHAHADA,52001320
51148840,Shahapur,"148840",CITY_SHAHAPUR,52001320
51148841,Shegaon,"148841",CITY_SHEGAON,52001320
51148842,Shirala,"148842",CITY_SHIRALA,52001320
51148843,Shirdi,"148843",CITY_SHIRDI,52001320
51148844,Shirpur,"148844",CITY_SHIRPUR,52001320
51148845,Shirwal,"148845",CITY_SHIRWAL,52001320
51148846,Sillod,"148846",CITY_SILLOD,52001320
51148847,Sinnar,"148847",CITY_SINNAR,52001320
51148848,Sion,"148848",CITY_SION,52001320
51148849,Sonai,"148849",CITY_SONAI,52001320
51148850,Sopara,"148850",CITY_SOPARA,52001320
51148851,Takalghat,"148851",CITY_TAKALGHAT,52001320
51148852,Talegaon,"148852",CITY_TALEGAON,52001320
51148853,Talegaon Dabhade,"148853",CITY_TALEGAON_DABHADE,52001320
51148854,Taloda,"148854",CITY_TALODA,52001320
51148856,Tardeo,"148856",CITY_TARDEO,52001320
51148857,Tasgaon,"148857",CITY_TASGAON,52001320
51148859,Trimbak,"148859",CITY_TRIMBAK,52001320
51148860,Trombay,"148860",CITY_TROMBAY,52001320
51148861,Tumsar,"148861",CITY_TUMSAR,52001320
51148862,Udgir,"148862",CITY_UDGIR,52001320
51148863,Umbraj,"148863",CITY_UMBRAJ,52001320
51148864,Vadgaon,"148864",CITY_VADGAON,52001320
51148865,Vaijapur,"148865",CITY_VAIJAPUR,52001320
51148866,Vairag,"148866",CITY_VAIRAG,52001320
51148867,Vani,"148867",CITY_VANI,52001320
51148868,Varangaon,"148868",CITY_VARANGAON,52001320
51148869,Vashi,"148869",CITY_VASHI,52001320
51148870,Vengurla,"148870",CITY_VENGURLA,52001320
51148871,Vikhroli,"148871",CITY_VIKHROLI,52001320
51148872,Vinchur,"148872",CITY_VINCHUR,52001320
51148873,Virar,"148873",CITY_VIRAR,52001320
51148874,Vite,"148874",CITY_VITE,52001320
51148875,Wada,"148875",CITY_WADA,52001320
51148876,Wadala,"148876",CITY_WADALA,52001320
51148877,Wani,"148877",CITY_WANI,52001320
51148878,Washim,"148878",CITY_WASHIM,52001320
51148879,Worli,"148879",CITY_WORLI,52001320
